"path","bytes","sha256","category","action","reason"
"results/paper_ready/cache/stabilization_eta/analysis_n09_e5_p2.mat","13022063","99B104DC02DAE0E748D13DC86CDCBE343235CA9C162BFC60E7835C891339A8B9","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/analysis_n10_e1_p1.mat","15036567","856C8966777F88BA46CEDD2A67A39EF988FF1B491FE5F4A4FC57F784A418D48B","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/analysis_n10_e1_p2.mat","16191560","98C7E32C201480D1E2EFD45961E91907F8B17938466BE81DE30A59783742121E","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/analysis_n10_e2_p1.mat","14156888","BB8C54BF4EF911B513499D34186E1E6B825E7073EA6098D06014D6DB3D77ADFA","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/analysis_n10_e2_p2.mat","14074533","8BD42F37CA62765566A74721810B83C3CBBA13D4FD6FD817DBAD6C229BC98222","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/analysis_n10_e3_p1.mat","13828289","41866449B25C327A4473131B49FDCCBB2AE100178D2C5286D939F728FF4215D6","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/analysis_n10_e3_p2.mat","13754497","B111B515004460318172B367DB8B456683A008F6C2F52EC11DF23535AD1D5B4F","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/analysis_n10_e4_p1.mat","13487147","B95DA2421FA948D224587184BAE87C5F25B7570AEE25DDA8AD8B6E9BE095BC78","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/analysis_n10_e4_p2.mat","13401446","746627729A679952CE1DF0ACE1BF9CD0D0989EB986667EB1395F10DD65E9BC0E","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/analysis_n10_e5_p1.mat","13129854","6620D7F33C3E92DADAB6207886DA5D5208DF2154FC6D61FB76B2739A1F7C4ED9","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/analysis_n10_e5_p2.mat","13066277","ED37F7B464802254D54BDF001735FA9F5E74190128C70710AAD86F062818CC68","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/null_n01.mat","2910352","E631A755063ECF74D97F2AAC02A34D359217B62A913ADF21D181C7E86DDB9C24","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/null_n02.mat","2910314","88C2BAF1BA5A07B8AD42F5D83CF4553471771D8C9913B829716AA72A349801B9","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/null_n03.mat","2910121","70838D269FD35FFDB7F68BAE16633F2C8537DF85DD560048F55C1D5FE82C2A29","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/null_n04.mat","2910597","D117D0F4329D3FFB188987057F3B4223794E15A0A0B0580510F9CA60FC90E409","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/null_n05.mat","2910723","1FE81A362B652A11495C3DBB3157B414480E10DE7B29C010FF7C3FC53A24891E","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/null_n06.mat","2910438","3BCD33E1704D381A73AB58B47EA9201FB5A5F28E19B9BA9C1B5C03C5E05C6C43","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/null_n07.mat","2910343","816E3B6B7FEE9411591B24F4BB5AC911E601F984C877D345D239D41B699136EE","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/null_n08.mat","2910405","AF7D208EF34B2EBF3EF3FFFC792B5CEEF96CC5232F2F9965D0B4332B5E2E3C01","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/null_n09.mat","2910026","D051E456FC746E69DB100CE73AD7A10350BAA2658E2465DD2357B566CC59CE56","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/null_n10.mat","2910548","6FDE2DB2CC04AA1E7E3E8981D0A4D12214B26CD2B9DD0F12E23FE62976A02E3F","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n01_e2_p1.mat","427695003","608651AE9CE207C3812042BC4ECDCD578A0388F0D462084685F99FA34AA2FBDB","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n01_e2_p2.mat","427118111","56B994235AAB1F07F81FE30EB6F174126651823A1089781E5083EFF104F87742","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n01_e3_p1.mat","427872582","837893F99100121E734E6E765A707B1FA64A9D61B00985C5130935FED0E19D8C","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n01_e3_p2.mat","427337038","35662D5CD63ED7C62BF8D053260001701BF6BD8F1362DC6C47C0AF850BCE08FA","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n01_e4_p1.mat","428183609","62C8E92F79B5449A9073687308C176DF594D9CB544301CE319C31F80EE6A876B","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n01_e4_p2.mat","427733751","938E384B289426DB4A7253F480959F6360F9BDA610C82580F43A2B8EA36685B7","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n01_e5_p1.mat","428774897","2638A8176F86C651FE4F1F3B83B9627C9287B6477396054F8A3D5A9D03835A72","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n01_e5_p2.mat","428525332","92BDC702DD45F844D019EFE084CF500DF50633FB03BAC96AAA6B6E516B32F74F","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n02_e2_p1.mat","427496072","75B2B1D7EC23630CF53EC15A810B6AF3E2F64EF9C4DEAC9076D38B616783523F","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n02_e2_p2.mat","427109288","0BBDE0B97270EC771E4323DA4AB65CE5CFB5EAF73AA64D3AA785A2D5DF90F714","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n02_e3_p1.mat","427678832","4ED16271BEAA4E17465FE42E234D04B395E5B49C362E5E3B21745362797B77DB","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n02_e3_p2.mat","427334077","06A9500BFC30D0ED0A749BC99DFB0364B7124881D79535ACA4D4DEE12B6FD84C","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n02_e4_p1.mat","427974195","DC9157FE17AFB48BAE0CDB1999CFA493A01646AD0D12ABA23CBFACD9808A0218","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n02_e4_p2.mat","427721746","273FB0DC50B3DF6384BF0268C770B8516FFE2E61D894431D69CDC5710699355A","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n02_e5_p1.mat","428498905","425FB89CFAA37EE549074C99E7346C867D18C59E0617A52EF6A334268314E211","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n02_e5_p2.mat","428428801","0BC4B9E3F17C9613E4FF648A95EB27CBEDDD331583324007069C7E846F914078","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n03_e2_p1.mat","427675621","FE639A048F352863F88430840F2BBCB1022C0CFD7E6239AC27B510EF2CC25407","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n03_e2_p2.mat","427194209","5723D7F95AB7F13C8C6B650C188F4D916486BA904F9762BFE1D041D9419111B4","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n03_e3_p1.mat","427846003","83202CE06C557ACDD6B40403B71B36EA7E082835B282B854755F09D5D0A1C26E","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n03_e3_p2.mat","427425009","1B808DF9A4E6B71E906D42CD88F4E24DCD4A847A07FF8E491851CA2D6FE4C041","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n03_e4_p1.mat","428142481","657B5B69296A47D8DCA0EB8EB5E26B3FABF2EAB5B7C9CF1F9908FB541917308F","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n03_e4_p2.mat","427847749","E5D551A6B53FB770883AF364165750FA520BC98AE14AE0E46D1C872B36D1D159","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n03_e5_p1.mat","428736339","F578C0F6A39CC1ED20C91DC8A02AF1630A958F90BD4FEF6F355FB2E4E27791B3","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n03_e5_p2.mat","428711710","B9376A2B1C057642CF13743AEE5DF3D7C5A79B453999BD5571DC88BAFB791824","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n04_e2_p1.mat","427793851","AF9C19C1FB8283B9762A316F68D0779AFE56A9105FDFBC980622999B6325EF99","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n04_e2_p2.mat","427158498","561A8AA2FDE9D05E651C47EE536FC7BC6073BF8A6A0448232869AD8DA9D3A431","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n04_e3_p1.mat","428003293","80C7740ECE29006832D6D805C12763C64595B6B2FCD679DB31933A591EF0CCA7","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n04_e3_p2.mat","427395808","4A52AED808F9060673A4E7C8A624F0F2B6F7E2C513AB2CF7E9A2226AAC636D1B","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n04_e4_p1.mat","428360345","ABBF30192B2A2F86E4603126C472E6BE5D43CF73014A52949B3AB1A0406966E4","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n04_e4_p2.mat","427812944","4756B1A67DB4BEF3DACAFD915E4BC171BC6558682F22EB21393AF585F9FC23FB","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n04_e5_p1.mat","429040735","D8665AB21E77DC9FEA3D562DF6EA0711C168EA9210E7B0174B204504DAC6DBB8","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n04_e5_p2.mat","428583770","2D4350BB7D7BE6F6824B07099A8A4471E7AAC8BFF09DD8DBE2C863BEE5627F92","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n05_e2_p1.mat","427280813","452D0FEF5BAC7960939458057375605A5261782D2B09E0C7EED1358B7434B539","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n05_e2_p2.mat","427057637","AA3989E2D6BF93FB985792F49A85F48237E83D83DA478DBBEB1E3A5DAC4138F5","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n05_e3_p1.mat","427446656","88247DB07F0B40570609D789FD38B37DDA555C6E114CAEAC10FE502399DB62C4","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n05_e3_p2.mat","427258566","1EA47C0527C26D95307FC6230F8D85CC9853C765866A0E2206EDB925329C5627","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n05_e4_p1.mat","427718076","DB66EFFE3A8937D6908218F731D183E989DBE9D4DACBDDDFF61DDDA45DBBB0F3","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n05_e4_p2.mat","427609883","EBDBA4790740E22D3A1722CB9A81826518B8F6B2FE224C31A97698282B463860","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n05_e5_p1.mat","428223401","A10A54390E79EB9B69AD5E03FD14FBDC67C3F466F633AD6C113C736C06CB5F4E","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n05_e5_p2.mat","428283175","19E554BEAD243FEFEF8AF4FE19CE7981190C2F8EE392E55C035534FE6FFD4B8A","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n06_e2_p1.mat","427186609","97B8327BF5B09493FC3216ABE673211978DDDFF66D6830D87662EF0A0091A040","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n06_e2_p2.mat","426893832","3295896A097C35CBC0EAB46CA59127EA1321C6B96F60F98766A7B40785B564AE","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n06_e3_p1.mat","427348446","BFB1916201FD2EA87AA891C8C5AB70BD223E9B3CA6FBBA7A96EE924F25A28B02","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n06_e3_p2.mat","427094770","0CB79CC293CF206C3E7D1DDB365DDDA1C2E04A4819FB9EB25CA2A5D99C1405DA","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n06_e4_p1.mat","427628725","05921C251ABA620FF7BFC25ACCA7A95F4FAB4DA8CBCD7830C2DD553550D9AE00","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n06_e4_p2.mat","427462876","EFF115722B3C5DD7CE295CB7C4A170C0EB738BEC1705AF2C05E6829EDE26674A","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n06_e5_p1.mat","428153357","0F581C1679888182CCE3DAECFCD192B5A71804D11FB640B4CA13228652803593","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n06_e5_p2.mat","428198587","3841E211C4ADA1A28C48CB1354E8DBC578B13600D634E4433C3A622ED15D232F","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n07_e2_p1.mat","427643853","95ED78D1A9578913E13F75CB88A4B951804484B76A24C8BF731E574C8FED4E21","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n07_e2_p2.mat","427153818","84882E4ECFCECB675398665A63B5E5654B77C19309B5F189C78369AEEE631A4A","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n07_e3_p1.mat","427823307","600316C1D9CD7C30211BEB9C4A0ACFAF623FE994F4139E31AFB5ED1690FEE32A","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n07_e3_p2.mat","427389614","7132DA157DBEB8B5CB1E36D6E93141A634EA6EB2AAEAC0CC8DE17DE9B0BE2601","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n07_e4_p1.mat","428113388","E9D4B5CC3A5DC4CE3F96F4909E89908CE17DD38EBFF7D7BA8AD6A6C1C633BB57","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n07_e4_p2.mat","427791519","C9CEEA11B4D944E6A998F1201C4A7144CC5994EC54EE3C91F7C495BA5C80A04D","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n07_e5_p1.mat","428637491","E43CACF7F1F8EB4F233BD9AE919C1EDE9AC355742C28D16417A0B73F382DCAFD","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n07_e5_p2.mat","428542529","C045604CDE1081116293454EF8A166BA3CE9DF273DD5B4386A53C62D764AC4DF","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n08_e2_p1.mat","427607128","6358671646758C67538454814E6AA666903806DCD7C708A88F2FD75AD1EA099B","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n08_e2_p2.mat","427202966","ABDE2242C097D8BC06427CDC5D6CC76960FF3FEB0C5BE6E76F9446ED90E6A128","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n08_e3_p1.mat","427799007","69BC09FFA38AA88BADB977132B823F456AA4CEE9490A9E192CDA440D2297EBF0","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n08_e3_p2.mat","427444457","2B18C943ED3DA3EF200CA5DCA306FB0F72A227E8318C04390E3F0F58F508DB28","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n08_e4_p1.mat","428107358","FE02699CA2F3110A4000C8539BF7E595A55EEF141E0E37C9D552C1EDDA02DD45","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n08_e4_p2.mat","427869891","9403F28E2C2A3DEA9420B3B5ECBBE9CD175964D45AC56181D3F5442F997771E2","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n08_e5_p1.mat","428663348","AA10E1A3971F29F25760B32AC863BEE662B61FF9B5454784A739F3B60871C447","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n08_e5_p2.mat","428662434","388486CE603492829D2425FB1C8B429CC96FF9212F13AD04B3444C4D064946CD","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n09_e2_p1.mat","427529836","5E451457B4A225FDA55D129D04B9510622113A180773846AE236BFA5216C039C","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n09_e2_p2.mat","427003273","3073877F475589D9D33C194158CF3B82335A1F576900F1987B277E9321697AFB","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n09_e3_p1.mat","427724234","E8A18127CD570AB566381A821865FF81B65986E3B674014271DD5B28EBC5F408","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n09_e3_p2.mat","427249696","7C3CE6C642DFD7AA93AF322A8701756403718B07618BD9A7C686F32366E073B7","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n09_e4_p1.mat","428046202","65B9BAD7E0492A6CC252CB8965AE29D973DA067B17675BE075559F7629CA8370","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n09_e4_p2.mat","427679558","14935BC599E6681D06E81E9A3EE891B1543ACDF5BBE88F89E86D8D641253B76E","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n09_e5_p1.mat","428619824","540F615A215FAEA306C953652DEE0E983E15D53489316D4CE4723B77F29147A4","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n09_e5_p2.mat","428456428","AF687A33D3B29133F316F00CD32917152F32D49FA70DD2186CA70ED884DC3FDB","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n10_e2_p1.mat","427415150","2A9307837F168DA53B5F6789E11313B8E4025DB6F88F335C4984C635051C7BD4","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n10_e2_p2.mat","427090500","A4FE07A29B81612CBA82DF3BF7D19DB0C7ECB6BCDF24F11D2AB3AEE00D5030F6","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n10_e3_p1.mat","427588832","7EB29EE0E3E4982BA45DAA941474FDB81B43FCA2AE3B25502D484DB6495A4AA6","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n10_e3_p2.mat","427293079","87E7670CFD6FF9AFCC145A666DE66D86496BCBF9B751B07C12A9E527716CE637","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n10_e4_p1.mat","427873069","358B5ED6A7843828F3225D10949BB9074D320C258147BFC1CD33468021F78BBB","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n10_e4_p2.mat","427648243","9B03B8CAFFB49FA5A52764DCD780765C78632460C18668B96720F1B21D14D236","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n10_e5_p1.mat","428383948","DDEAA79FD5D9C1DE15D1D1F1BEB0C0AD17A25DC3B0B1E34FC2256C1E3BA9DE38","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/cache/stabilization_eta/raw_n10_e5_p2.mat","428320463","1D914C27F1702296C28A1D654683385990C7908273FC77504193B3323A41CD7F","6","retain ignored/local","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/prediction/network_results.csv","5615","E1CE9DBB6674B835B8937853DD4031820CB97897D611C87748315219A5BCFE67","2","retain durable; review packaging","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/prediction/primary_audit.json","240","AD269498D9BDCC14F2F5E5407A9D604C804A9A555FB3F8B7F5FDF2D01D14CB7C","2","retain durable; review packaging","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/prediction/primary_network_results.csv","3824","CFEC50FDC6AB4D3225C1CA8EFF4E7356BE3A350EE41D54B31DA4688B3B9DCB0E","2","retain durable; review packaging","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/prediction/primary_statistics_audit.json","94","B94C7F5865FFF90F26BA5B8FFF7F57A670410524740BDE10142564BAA95E87B2","2","retain durable; review packaging","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/prediction/primary.json","138511","4850B19F90BF927083E2C9B8B45B1055AF63753247F37F3353146ABD05308ED5","2","retain durable; review packaging","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
"results/paper_ready/prediction/primary.mat","82559","EB1FCFB2F0287D86AE80D2AE3EDC4360B6CDA0992B56D37FC9AE81022C4E3E02","2","retain durable; review packaging","Scientific output, source, reproducibility or distinct audit provenance; no demonstrated disposable duplicate"
